filename,stance,hand_used,label
hook/hook_orthodox_right_cam 1_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_050.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_050.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam3_050.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam4_050.mp4,orthodox,right,hook
hook/hook_southpaw_left_cam 1_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_026.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_026.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_026.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_026.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_027.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_027.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_027.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_027.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_028.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_028.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_028.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_028.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_029.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_029.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_029.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_029.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_030.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_030.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_030.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_030.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_031.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_031.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_031.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_031.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_032.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_032.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_032.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_032.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_033.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_033.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_033.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_033.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_034.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_034.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_034.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_034.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_035.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_035.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_035.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_035.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_036.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_036.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_036.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_036.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_037.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_037.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_037.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_037.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_038.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_038.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_038.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_038.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_039.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_039.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_039.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_039.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_040.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_040.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_040.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_040.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_041.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_041.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_041.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_041.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_042.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_042.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_042.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_042.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_043.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_043.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_043.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_043.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_044.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_044.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_044.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_044.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_045.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_045.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_045.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_045.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_046.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_046.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_046.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_046.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_047.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_047.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_047.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_047.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_048.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_048.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_048.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_048.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_049.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_049.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_049.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_049.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_050.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_050.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam3_050.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam4_050.mp4,southpaw,left,hook
hook/hook_southpaw_right_cam 1_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam3_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam4_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_023.mp4,southpaw,right,hook
