filename,stance,hand_used,label
uppercut/uppercut_southpaw_left_cam 2_025.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_026.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_026.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_027.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_027.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_028.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_028.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_029.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_029.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_030.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_030.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_031.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_031.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_032.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_032.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_033.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_033.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_034.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_034.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_035.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_035.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_036.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_036.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_037.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_037.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_038.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_038.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_039.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_039.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_040.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_040.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_041.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_041.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_042.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_042.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_043.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_043.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_044.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_044.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_045.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_045.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_046.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_046.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_047.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_047.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_048.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_048.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_049.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_049.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 1_050.mp4,southpaw,left,uppercut
uppercut/uppercut_southpaw_left_cam 2_050.mp4,southpaw,left,uppercut
hook/hook_orthodox_right_cam 1_001.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_001.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_002.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_002.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_003.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_003.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_004.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_004.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_005.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_005.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_006.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_006.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_007.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_007.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_008.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_008.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_009.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_009.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_010.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_010.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_011.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_011.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_012.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_012.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_013.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_013.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_014.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_014.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_015.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_015.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_016.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_016.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_017.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_017.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_018.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_018.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_019.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_020.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_021.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_022.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_023.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_024.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_025.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_026.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_027.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_028.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_029.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_030.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_031.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_032.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_033.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_034.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_035.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_036.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_037.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_038.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_039.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_040.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_041.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_042.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_043.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_044.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_045.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_046.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_047.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_048.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_049.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 1_050.mp4,orthodox,right,hook
hook/hook_orthodox_right_cam 2_050.mp4,orthodox,right,hook
hook/hook_orthodox_left_cam 1_001.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_001.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_002.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_002.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_003.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_003.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_004.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_004.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_005.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_005.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_006.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_006.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_007.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_007.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_008.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_008.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_009.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_009.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_010.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_010.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_011.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_011.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_012.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_012.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_013.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_013.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_014.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_014.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_015.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_015.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_016.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_016.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_017.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_017.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_018.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_018.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_019.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_019.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_020.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_020.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_021.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_021.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_022.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_022.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_023.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_023.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_024.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_024.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_025.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_025.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_026.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_026.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_027.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_027.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_028.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_028.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_029.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_029.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_030.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_030.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_031.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_031.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_032.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_032.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_033.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_033.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_034.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_034.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_035.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_035.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_036.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_036.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_037.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_037.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_038.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_038.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_039.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_039.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_040.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_040.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_041.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_041.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_042.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_042.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_043.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_043.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_044.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_044.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_045.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_045.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_046.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_046.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_047.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_047.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_048.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_048.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_049.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_049.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 1_050.mp4,orthodox,left,hook
hook/hook_orthodox_left_cam 2_050.mp4,orthodox,left,hook
hook/hook_southpaw_right_cam 1_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_001.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_002.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_003.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_004.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_005.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_006.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_007.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_008.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_009.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_010.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_011.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_012.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_013.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_014.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_015.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_016.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_017.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_018.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_019.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_020.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_021.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_022.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_023.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_023.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_024.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_024.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_025.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_025.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_026.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_026.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_027.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_027.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_028.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_028.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_029.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_029.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_030.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_030.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_031.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_031.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_032.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_032.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_033.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_033.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_034.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_034.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_035.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_035.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_036.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_036.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_037.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_037.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_038.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_038.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_039.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_039.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_040.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_040.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_041.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_041.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_042.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_042.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_043.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_043.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_044.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_044.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_045.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_045.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_046.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_046.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_047.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_047.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_048.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_048.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_049.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_049.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 1_050.mp4,southpaw,right,hook
hook/hook_southpaw_right_cam 2_050.mp4,southpaw,right,hook
hook/hook_southpaw_left_cam 1_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_001.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_002.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_003.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_004.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_005.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_006.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_007.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_008.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_009.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_010.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_011.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_012.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_013.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_014.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_015.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_016.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_017.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_018.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_019.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_020.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_021.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_022.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_023.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_024.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 2_025.mp4,southpaw,left,hook
hook/hook_southpaw_left_cam 1_026.mp4,southpaw,left,hook
